mlsfc,mcate_cd,Sex,Age,Month,time,day,fav_plc,click
기타문화공간,91805,F,54,10,14,금,식당,1
기타문화공간,91805,M,24,2,18,화,관광지,0
기타문화공간,91805,M,44,12,5,금,관광지,0
기타문화공간,91805,M,55,5,17,금,쇼핑,0
기타문화공간,91101,M,38,8,20,화,기타문화공간,0
기타문화공간,91101,M,30,4,12,일,식당,1
기타문화공간,91805,F,58,5,19,수,쇼핑,1
기타문화공간,91101,F,16,1,4,토,쇼핑,0
기타문화공간,50603,M,28,6,17,금,관광지,0
기타문화공간,91101,M,28,2,1,목,기타문화공간,0
기타문화공간,91101,M,53,6,19,목,관광지,0
기타문화공간,91805,M,25,4,4,월,기타문화공간,0
기타문화공간,91805,F,45,10,14,월,식당,0
기타문화공간,91101,M,51,5,1,일,레포츠,0
기타문화공간,91805,M,16,6,21,수,문화시설,0
기타문화공간,91805,M,31,12,9,목,기타문화공간,0
기타문화공간,91101,M,39,1,13,수,관광지,0
기타문화공간,91101,M,26,3,22,목,식당,0
기타문화공간,91101,M,48,8,12,금,기타문화공간,0
기타문화공간,91101,F,54,12,9,월,문화시설,0
기타문화공간,91805,F,22,3,14,월,문화시설,0
기타문화공간,91101,M,19,9,24,토,식당,1
기타문화공간,91805,M,57,9,17,목,쇼핑,0
기타문화공간,91805,M,51,2,1,수,문화시설,0
기타문화공간,91805,M,55,2,4,금,문화시설,0
기타문화공간,91805,F,34,6,3,토,레포츠,1
기타문화공간,91805,M,45,3,7,월,레포츠,0
기타문화공간,91101,F,56,7,10,수,기타문화공간,1
기타문화공간,91805,F,14,2,7,토,기타문화공간,0
기타문화공간,50604,F,54,8,23,목,식당,0
기타문화공간,91805,M,41,6,19,월,문화시설,0
기타문화공간,91101,M,53,4,12,목,문화시설,0
기타문화공간,91101,M,38,1,10,월,기타문화공간,0
기타문화공간,91101,M,15,12,22,토,기타문화공간,0
기타문화공간,91101,F,46,8,2,화,기타문화공간,1
기타문화공간,91101,F,43,12,5,목,쇼핑,0
기타문화공간,91805,M,20,3,10,일,레포츠,0
기타문화공간,50604,M,53,6,7,토,문화시설,1
기타문화공간,91805,F,51,11,3,목,레포츠,1
기타문화공간,91805,M,38,6,19,수,관광지,0
기타문화공간,91101,M,18,4,22,토,쇼핑,1
기타문화공간,50603,F,16,6,23,수,관광지,0
기타문화공간,91805,F,21,10,4,토,문화시설,0
기타문화공간,91805,M,31,11,12,금,기타문화공간,0
기타문화공간,91805,F,14,7,5,화,쇼핑,0
기타문화공간,91101,F,31,3,8,월,기타문화공간,1
기타문화공간,91805,F,28,12,4,일,관광지,0
기타문화공간,91101,F,39,12,1,금,레포츠,0
기타문화공간,91805,M,54,1,12,수,기타문화공간,0
기타문화공간,91805,F,55,6,24,월,쇼핑,0
기타문화공간,91101,M,47,12,5,월,문화시설,0
기타문화공간,50604,F,51,6,13,월,식당,1
기타문화공간,91805,M,55,1,19,목,기타문화공간,0
기타문화공간,91805,F,50,4,19,금,레포츠,1
기타문화공간,91805,F,38,11,19,토,레포츠,0
기타문화공간,91101,M,50,11,22,목,관광지,0
기타문화공간,91805,F,19,1,3,일,레포츠,0
기타문화공간,91805,F,59,6,9,목,기타문화공간,1
기타문화공간,91101,M,45,5,22,금,식당,0
기타문화공간,91805,M,36,4,13,토,기타문화공간,0
기타문화공간,91805,F,31,1,8,금,문화시설,0
기타문화공간,91805,F,21,10,1,일,레포츠,1
기타문화공간,91805,F,18,11,12,월,쇼핑,1
기타문화공간,91805,F,54,10,8,금,쇼핑,1
기타문화공간,91805,F,20,6,23,수,레포츠,1
기타문화공간,91805,F,36,12,6,금,쇼핑,0
기타문화공간,91101,F,21,9,17,금,관광지,1
기타문화공간,91805,F,24,9,7,토,관광지,0
기타문화공간,91805,F,24,1,11,일,레포츠,0
기타문화공간,91805,F,45,9,23,월,문화시설,0
기타문화공간,91805,F,49,5,3,토,문화시설,0
기타문화공간,91101,F,28,5,18,목,문화시설,0
기타문화공간,91101,F,27,3,21,일,쇼핑,0
기타문화공간,91805,M,57,5,18,목,쇼핑,0
기타문화공간,91805,F,27,6,8,금,쇼핑,1
기타문화공간,91805,M,44,11,18,월,문화시설,0
기타문화공간,91805,F,34,9,3,토,기타문화공간,1
기타문화공간,91805,M,15,1,20,토,관광지,0
기타문화공간,91805,M,49,9,12,월,문화시설,0
기타문화공간,91805,F,32,9,24,일,레포츠,1
기타문화공간,50604,F,22,11,15,수,기타문화공간,1
기타문화공간,50604,M,14,9,9,화,쇼핑,0
기타문화공간,91101,M,56,10,12,수,관광지,0
기타문화공간,91805,F,40,11,13,목,식당,0
기타문화공간,91805,M,31,9,10,목,식당,0
기타문화공간,91101,M,35,11,6,목,식당,0
기타문화공간,91805,M,24,9,1,토,쇼핑,0
기타문화공간,91101,M,40,1,19,월,문화시설,0
기타문화공간,91805,M,16,1,7,금,쇼핑,0
기타문화공간,91805,M,31,6,22,금,관광지,0
기타문화공간,91805,M,30,8,21,화,식당,0
기타문화공간,91805,F,37,11,8,금,쇼핑,1
기타문화공간,50603,M,56,5,24,수,문화시설,0
기타문화공간,91805,F,18,12,14,금,문화시설,0
기타문화공간,91101,F,43,8,5,수,문화시설,0
기타문화공간,91805,M,28,10,21,금,쇼핑,0
기타문화공간,91101,F,52,3,19,수,쇼핑,1
기타문화공간,91805,M,16,3,17,일,문화시설,0
기타문화공간,91805,F,21,2,11,화,식당,0
기타문화공간,91805,M,22,10,4,수,관광지,0
기타문화공간,91101,F,38,7,13,목,레포츠,0
기타문화공간,91805,F,40,11,22,일,쇼핑,1
기타문화공간,91805,M,57,2,11,수,기타문화공간,0
기타문화공간,91101,F,47,9,24,일,문화시설,1
기타문화공간,91805,M,21,7,17,금,문화시설,0
기타문화공간,91101,M,43,7,11,목,기타문화공간,0
기타문화공간,91805,F,21,9,2,목,쇼핑,0
기타문화공간,50604,F,57,11,5,수,관광지,0
기타문화공간,50604,F,25,12,13,목,쇼핑,1
기타문화공간,91805,F,35,11,14,금,레포츠,0
기타문화공간,91805,F,29,10,18,일,식당,0
기타문화공간,50603,M,49,12,1,수,쇼핑,0
기타문화공간,91101,M,44,1,12,일,문화시설,0
기타문화공간,91805,F,52,8,13,월,쇼핑,0
기타문화공간,91805,M,20,3,15,수,기타문화공간,0
기타문화공간,91101,M,48,8,7,목,레포츠,0
기타문화공간,91101,M,29,10,14,토,레포츠,1
기타문화공간,50604,M,55,6,3,금,문화시설,0
기타문화공간,91805,M,53,12,21,월,레포츠,0
기타문화공간,91805,M,44,7,22,화,문화시설,0
기타문화공간,50604,F,21,11,13,화,관광지,0
기타문화공간,91101,M,54,10,24,수,문화시설,0
기타문화공간,91805,M,33,7,22,일,문화시설,0
기타문화공간,50604,F,57,11,20,목,식당,0
기타문화공간,91101,M,14,9,1,화,문화시설,0
기타문화공간,91805,M,27,11,1,화,식당,0
기타문화공간,91805,M,46,4,2,화,문화시설,0
기타문화공간,91805,M,30,11,24,화,레포츠,0
기타문화공간,91805,M,39,4,8,수,관광지,0
기타문화공간,91805,F,53,4,23,일,식당,0
기타문화공간,91805,M,58,5,8,수,관광지,0
기타문화공간,50604,F,17,2,3,토,식당,0
기타문화공간,50604,F,51,8,4,화,식당,0
기타문화공간,91805,F,42,2,14,월,관광지,1
기타문화공간,50604,M,49,1,7,목,기타문화공간,1
기타문화공간,91805,M,56,2,14,금,기타문화공간,0
기타문화공간,91101,M,52,11,17,금,레포츠,0
기타문화공간,91101,F,46,4,19,금,레포츠,1
기타문화공간,91805,M,44,6,2,금,문화시설,0
기타문화공간,91805,F,31,7,5,목,레포츠,1
기타문화공간,91805,F,24,7,13,토,관광지,0
기타문화공간,91805,F,54,3,11,화,쇼핑,1
기타문화공간,91805,M,45,6,17,월,쇼핑,0
기타문화공간,91805,M,28,12,14,월,문화시설,0
기타문화공간,91805,F,15,12,11,월,관광지,0
기타문화공간,91805,M,19,12,23,토,식당,0
기타문화공간,91805,M,35,5,19,일,관광지,0
기타문화공간,91805,M,20,12,17,일,기타문화공간,0
기타문화공간,91101,F,47,11,2,목,레포츠,0
기타문화공간,91805,M,17,3,12,목,기타문화공간,0
기타문화공간,91101,F,56,5,8,목,기타문화공간,1
기타문화공간,91101,F,44,2,22,일,문화시설,0
기타문화공간,91805,M,29,11,1,화,레포츠,0
기타문화공간,91805,F,46,5,22,토,관광지,1
기타문화공간,91805,M,47,6,19,화,문화시설,0
기타문화공간,91101,M,25,10,7,토,문화시설,0
기타문화공간,91805,M,25,4,10,목,관광지,0
기타문화공간,50604,F,36,6,6,화,레포츠,0
기타문화공간,91101,M,36,6,1,금,관광지,1
기타문화공간,91805,M,49,11,10,토,레포츠,0
기타문화공간,91101,F,18,12,3,금,쇼핑,1
기타문화공간,91805,F,31,7,24,목,레포츠,1
기타문화공간,50603,F,22,9,7,토,기타문화공간,0
기타문화공간,50604,M,53,9,20,토,문화시설,0
기타문화공간,91805,F,52,10,16,월,레포츠,0
기타문화공간,91805,M,30,1,14,화,쇼핑,0
기타문화공간,91805,F,29,2,18,일,쇼핑,0
기타문화공간,91805,M,37,10,2,월,쇼핑,0
기타문화공간,91101,M,38,3,8,금,관광지,0
기타문화공간,50603,M,19,1,7,금,기타문화공간,0
기타문화공간,91805,M,26,12,17,토,기타문화공간,0
기타문화공간,91805,F,51,5,7,일,식당,0
기타문화공간,91805,M,42,1,10,수,관광지,0
기타문화공간,91805,F,37,5,17,일,식당,1
기타문화공간,91101,F,52,6,5,일,기타문화공간,0
기타문화공간,91805,F,51,10,11,목,식당,0
기타문화공간,50604,F,48,8,24,금,문화시설,1
기타문화공간,91101,M,53,1,21,수,식당,0
기타문화공간,91805,F,57,10,4,월,기타문화공간,1
기타문화공간,91101,F,56,10,11,월,기타문화공간,1
기타문화공간,50603,M,55,9,10,목,쇼핑,1
기타문화공간,91805,F,50,12,6,목,식당,1
기타문화공간,50604,F,45,3,4,금,문화시설,0
기타문화공간,91805,M,48,4,24,금,관광지,0
기타문화공간,91101,F,36,3,7,목,레포츠,0
기타문화공간,91805,M,29,5,16,월,식당,0
기타문화공간,91805,F,38,9,2,일,문화시설,0
기타문화공간,50604,M,50,12,24,목,식당,1
기타문화공간,91805,M,41,12,15,목,식당,0
기타문화공간,91805,M,28,3,24,금,기타문화공간,0
기타문화공간,91805,M,17,11,8,일,문화시설,0
기타문화공간,91805,M,29,6,16,토,기타문화공간,0
기타문화공간,91805,F,28,12,7,토,관광지,0
기타문화공간,91805,M,42,5,16,목,관광지,0
기타문화공간,91805,M,39,9,8,수,관광지,0
기타문화공간,91805,F,36,6,21,화,레포츠,0
기타문화공간,91805,F,43,1,23,목,쇼핑,0
기타문화공간,91805,M,47,12,21,금,관광지,0
기타문화공간,91805,F,25,4,6,목,문화시설,0
기타문화공간,91101,F,57,8,3,토,쇼핑,1
기타문화공간,91101,M,36,8,11,금,쇼핑,1
기타문화공간,91805,M,48,7,18,목,식당,0
기타문화공간,91805,M,36,8,24,수,문화시설,0
기타문화공간,91101,M,51,6,11,화,식당,0
기타문화공간,91805,M,18,8,5,토,쇼핑,0
기타문화공간,91805,M,37,12,1,월,관광지,0
기타문화공간,50603,M,59,10,11,금,기타문화공간,0
기타문화공간,91805,F,33,12,17,토,관광지,1
기타문화공간,91805,M,34,8,15,목,쇼핑,0
기타문화공간,91101,M,33,12,9,일,레포츠,0
기타문화공간,91805,F,19,12,14,화,관광지,0
기타문화공간,91805,F,52,12,10,목,레포츠,0
기타문화공간,91101,F,18,5,21,월,문화시설,1
기타문화공간,50604,F,17,2,10,금,레포츠,1
기타문화공간,91805,F,45,9,4,목,기타문화공간,1
기타문화공간,91101,M,44,1,15,월,관광지,0
기타문화공간,91805,M,26,4,13,금,관광지,0
기타문화공간,91805,M,32,3,20,토,레포츠,0
기타문화공간,91805,F,50,5,4,일,관광지,0
기타문화공간,91805,F,15,2,21,일,기타문화공간,0
기타문화공간,91101,F,31,12,14,목,기타문화공간,1
기타문화공간,91101,M,57,3,8,목,문화시설,0
기타문화공간,91101,F,44,8,5,화,문화시설,0
기타문화공간,91101,F,53,4,13,토,문화시설,0
기타문화공간,91805,F,15,7,1,토,식당,0
기타문화공간,50604,M,20,11,19,수,기타문화공간,0
기타문화공간,91101,M,32,5,11,금,식당,1
기타문화공간,91805,M,41,2,22,금,식당,0
기타문화공간,91101,F,31,3,24,월,관광지,0
기타문화공간,91805,M,14,11,5,월,관광지,0
기타문화공간,91101,F,39,5,1,목,문화시설,0
기타문화공간,91101,M,24,10,7,화,문화시설,0
기타문화공간,91805,M,53,3,23,월,관광지,0
기타문화공간,91805,F,17,11,11,수,관광지,0
기타문화공간,91805,M,30,7,23,수,기타문화공간,0
기타문화공간,91805,M,16,12,9,월,기타문화공간,0
기타문화공간,91101,M,55,11,17,화,식당,0
기타문화공간,91805,F,50,4,18,월,쇼핑,1
기타문화공간,91805,F,25,11,16,목,쇼핑,0
기타문화공간,91805,M,17,2,20,화,레포츠,0
기타문화공간,50604,M,37,5,16,화,관광지,0
기타문화공간,91805,M,45,10,19,금,식당,0
기타문화공간,91101,M,44,8,3,수,레포츠,0
기타문화공간,91101,F,18,1,1,목,레포츠,0
기타문화공간,91805,F,29,2,5,일,쇼핑,1
기타문화공간,91805,F,48,1,1,금,레포츠,1
기타문화공간,91805,M,51,11,1,토,식당,0
기타문화공간,91805,M,22,12,13,월,쇼핑,0
기타문화공간,91101,F,56,3,21,토,식당,1
기타문화공간,91805,F,59,3,18,금,레포츠,0
기타문화공간,91101,F,20,8,4,일,관광지,0
기타문화공간,91805,F,43,6,3,수,기타문화공간,1
기타문화공간,50604,F,39,6,15,토,쇼핑,0
기타문화공간,50603,F,25,10,22,일,기타문화공간,0
기타문화공간,91805,M,14,10,4,월,관광지,0
기타문화공간,91805,F,15,11,13,토,기타문화공간,0
기타문화공간,91805,M,49,7,5,금,레포츠,0
기타문화공간,91805,F,28,2,12,화,레포츠,1
기타문화공간,91101,F,22,8,10,목,문화시설,0
기타문화공간,91805,F,49,5,21,월,쇼핑,1
기타문화공간,91101,F,35,7,7,수,기타문화공간,1
기타문화공간,50604,F,26,12,8,월,문화시설,1
기타문화공간,91805,F,51,1,9,토,레포츠,0
기타문화공간,91805,F,15,9,18,일,식당,0
기타문화공간,91805,M,42,8,10,월,식당,0
기타문화공간,91805,M,29,8,6,목,기타문화공간,0
기타문화공간,50603,F,28,1,18,금,관광지,1
기타문화공간,91805,F,21,7,2,수,쇼핑,1
기타문화공간,91101,F,50,3,24,화,관광지,1
기타문화공간,90704,M,25,10,22,수,레포츠,1
기타문화공간,91101,M,55,4,3,월,기타문화공간,0
기타문화공간,50603,F,32,6,9,목,기타문화공간,1
기타문화공간,91805,M,52,1,16,월,쇼핑,0
기타문화공간,91805,F,37,2,18,금,레포츠,1
기타문화공간,91805,M,24,2,9,화,문화시설,0
기타문화공간,91101,M,56,5,17,목,관광지,0
기타문화공간,91805,F,50,7,2,화,레포츠,1
기타문화공간,91805,F,35,10,22,수,기타문화공간,1
기타문화공간,91101,M,19,11,8,금,기타문화공간,1
기타문화공간,50604,F,44,9,19,월,쇼핑,1
기타문화공간,91805,M,19,6,18,토,관광지,0
기타문화공간,91805,M,42,5,17,월,쇼핑,0
기타문화공간,50603,F,30,1,24,일,쇼핑,0
기타문화공간,91805,M,46,2,21,화,문화시설,0
기타문화공간,91805,M,33,6,3,월,쇼핑,0
기타문화공간,91805,F,29,7,12,월,기타문화공간,1
기타문화공간,91101,M,52,1,18,화,기타문화공간,0
기타문화공간,91805,M,16,5,21,화,레포츠,0
기타문화공간,91101,M,32,6,4,월,식당,0
기타문화공간,91101,F,30,8,5,일,쇼핑,1
기타문화공간,91805,M,28,3,16,수,문화시설,0
기타문화공간,91805,M,27,1,23,일,관광지,0
기타문화공간,91101,M,25,7,1,금,레포츠,0
기타문화공간,91101,F,42,3,22,수,쇼핑,1
기타문화공간,91805,F,31,9,8,금,관광지,0
기타문화공간,50603,M,18,9,20,금,기타문화공간,0
기타문화공간,91805,M,40,10,8,목,기타문화공간,0
기타문화공간,91101,M,45,10,19,수,관광지,0
기타문화공간,91805,M,53,1,9,목,기타문화공간,0
기타문화공간,91805,M,47,9,18,목,쇼핑,0
기타문화공간,50604,F,41,4,8,일,관광지,0
기타문화공간,91101,F,16,6,14,토,식당,1
기타문화공간,50603,M,35,1,10,일,문화시설,0
기타문화공간,91101,F,45,3,16,월,레포츠,1
기타문화공간,50603,M,59,9,17,수,쇼핑,0
기타문화공간,91805,M,58,9,9,목,쇼핑,0
기타문화공간,91101,F,58,8,21,일,식당,1
기타문화공간,50603,M,42,5,24,화,기타문화공간,1
기타문화공간,50604,M,54,5,16,일,레포츠,0
기타문화공간,91805,M,54,1,11,일,레포츠,0
기타문화공간,91805,M,23,5,7,일,레포츠,0
기타문화공간,91101,F,32,4,1,금,쇼핑,0
기타문화공간,91101,F,49,4,8,수,쇼핑,1
기타문화공간,91805,M,45,7,8,목,레포츠,0
기타문화공간,91101,F,27,1,9,목,식당,1
기타문화공간,91101,F,25,11,21,토,기타문화공간,1
기타문화공간,91805,F,31,11,20,월,레포츠,1
기타문화공간,91805,M,59,10,7,금,기타문화공간,0
기타문화공간,91805,F,53,4,8,금,식당,1
기타문화공간,91805,M,30,5,9,목,식당,0
기타문화공간,91101,F,42,6,23,월,식당,1
기타문화공간,91805,M,54,8,14,수,기타문화공간,0
기타문화공간,91101,F,59,6,1,화,식당,1
기타문화공간,91805,M,38,2,18,금,쇼핑,0
기타문화공간,50604,M,59,10,5,월,식당,0
기타문화공간,91101,F,31,11,6,월,문화시설,0
기타문화공간,91805,M,39,3,2,화,기타문화공간,0
기타문화공간,91805,M,36,9,2,금,레포츠,0
기타문화공간,50604,F,14,9,13,월,기타문화공간,1
기타문화공간,91101,F,44,3,16,화,쇼핑,0
기타문화공간,91805,F,40,5,8,목,기타문화공간,1
기타문화공간,91101,M,47,6,8,월,관광지,0
기타문화공간,91101,M,35,7,20,일,문화시설,1
기타문화공간,91805,F,32,11,22,토,쇼핑,1
기타문화공간,91805,F,26,2,9,월,관광지,1
기타문화공간,50603,M,46,8,4,화,관광지,1
기타문화공간,91805,M,41,10,4,월,관광지,0
기타문화공간,91101,F,38,6,18,화,레포츠,0
기타문화공간,91805,M,34,1,24,토,관광지,0
기타문화공간,91101,F,20,3,11,수,기타문화공간,1
기타문화공간,91101,F,24,7,10,목,문화시설,1
기타문화공간,91805,F,40,2,22,월,문화시설,0
기타문화공간,91805,M,29,6,17,금,레포츠,0
기타문화공간,91805,M,58,2,20,목,관광지,0
기타문화공간,91101,M,25,11,15,토,레포츠,1
기타문화공간,50603,F,15,5,2,화,문화시설,0
기타문화공간,91805,F,30,11,20,토,기타문화공간,0
기타문화공간,50604,F,19,8,19,토,기타문화공간,1
기타문화공간,50604,M,55,1,12,월,기타문화공간,1
기타문화공간,91101,M,22,5,9,수,식당,0
기타문화공간,50604,F,40,4,14,월,문화시설,0
기타문화공간,50604,M,24,3,4,금,쇼핑,0
기타문화공간,91805,F,45,7,7,일,문화시설,0
기타문화공간,91805,F,16,3,6,수,문화시설,0
